player_id,best_position,first_position,second_position,third_position,w_f,sm,level_a_w,level_d_w
14798,CB,CB,RB,NP,3,2,2,3
14799,CM,CDM,CM,NP,5,2,2,2
14800,CM,CM,NP,NP,3,3,2,2
14801,ST,CM,CDM,CB,3,2,3,2
14802,RM,RM,NP,NP,4,2,3,2
14803,CDM,CDM,NP,NP,3,2,2,2
14804,RM,LM,CAM,NP,2,3,2,2
14805,CAM,CM,NP,NP,3,2,2,2
14806,CM,CM,CDM,NP,3,2,2,2
14807,RM,LM,NP,NP,3,3,3,2
14808,ST,ST,NP,NP,3,2,2,2
14809,CDM,CDM,RW,RB,3,3,2,2
14810,LB,LB,NP,NP,4,2,3,2
14811,CAM,CM,RW,NP,3,3,2,2
14812,CAM,ST,NP,NP,3,2,2,2
14813,GK,GK,NP,NP,3,1,2,2
14814,RM,CM,CAM,NP,3,3,3,2
14815,CAM,LM,CAM,NP,3,3,2,2
14816,RB,RB,NP,NP,3,2,2,2
14817,RM,RW,NP,NP,3,2,2,2
14818,GK,GK,NP,NP,2,1,2,2
14819,LB,LB,NP,NP,3,2,2,2
14820,GK,GK,NP,NP,3,1,2,2
14821,ST,ST,NP,NP,3,2,2,2
14822,CAM,CM,NP,NP,4,2,2,2
14823,LM,LW,RW,CF,3,3,2,2
14824,CAM,CAM,RW,NP,3,3,3,2
14825,ST,CF,CAM,ST,2,2,3,2
14826,CB,CB,NP,NP,3,2,2,2
14827,CB,CB,LB,NP,3,2,2,2
14828,GK,GK,NP,NP,2,1,2,2
14829,CB,CDM,NP,NP,2,2,2,2
14830,CB,CB,NP,NP,3,2,2,2
14831,ST,ST,NP,NP,3,3,2,2
14832,LM,RM,NP,NP,2,3,2,1
14833,CB,CDM,CM,NP,3,2,2,3
14834,CB,CB,LB,RB,4,2,2,3
14835,GK,GK,NP,NP,2,1,2,2
14836,LB,LB,LM,NP,2,2,2,2
14837,LM,LM,NP,NP,2,3,2,2
14838,CDM,CM,CB,NP,3,2,3,2
14839,CAM,CM,CDM,NP,4,3,2,2
14840,GK,GK,NP,NP,2,1,2,2
14841,LM,LM,NP,NP,3,2,2,3
14842,LW,LW,NP,NP,3,2,2,2
14843,CAM,LM,NP,NP,3,2,2,2
14844,CB,CB,NP,NP,3,2,2,2
14845,CB,CB,NP,NP,3,2,1,2
14846,ST,CM,CDM,NP,3,2,3,3
14847,LWB,CM,CDM,CAM,3,2,2,2
14848,ST,ST,NP,NP,3,2,3,2
14849,CAM,CM,NP,NP,3,2,2,2
14850,CDM,CDM,CM,NP,4,2,2,3
14851,GK,GK,NP,NP,3,1,2,2
14852,CB,CB,NP,NP,3,2,2,2
14853,CDM,CDM,NP,NP,3,2,2,2
14854,CB,RB,NP,NP,3,2,2,2
14855,LB,LB,LWB,NP,2,2,2,2
14856,GK,GK,NP,NP,2,1,2,2
14857,CB,CB,NP,NP,3,2,2,2
14858,ST,ST,NP,NP,3,3,2,2
14859,LB,LB,CB,NP,2,2,2,2
14860,ST,ST,NP,NP,3,2,3,2
14861,RB,RB,NP,NP,2,2,2,2
14862,CDM,CDM,NP,NP,3,2,2,1
14863,CDM,CDM,NP,NP,3,2,2,2
14864,CB,CB,CDM,CM,4,2,2,2
14865,CAM,RM,LM,NP,4,3,2,2
14866,CM,CM,NP,NP,3,2,2,2
14867,CDM,CDM,CM,CB,3,2,2,2
14868,GK,GK,NP,NP,2,1,2,2
14869,ST,ST,NP,NP,3,2,3,1
14870,CB,CB,CM,NP,3,2,2,2
14871,LB,LB,NP,NP,2,2,2,2
14872,ST,LM,NP,NP,3,3,2,1
14873,CB,CDM,NP,NP,2,2,2,2
14874,CB,LB,CB,NP,3,2,2,2
14875,RM,ST,LM,NP,2,2,3,2
14876,LB,LB,NP,NP,3,2,2,2
14877,LB,LB,NP,NP,3,2,2,2
14878,GK,GK,NP,NP,3,1,2,2
14879,LB,LB,RB,NP,3,2,3,2
14880,RM,LM,CF,CAM,3,2,2,2
14881,CB,CB,NP,NP,2,2,2,2
14882,GK,GK,NP,NP,2,1,2,2
14883,CAM,CAM,ST,NP,4,3,3,2
14884,CB,CB,NP,NP,2,2,2,3
14885,GK,GK,NP,NP,2,1,2,2
14886,GK,GK,NP,NP,3,1,2,2
14887,RM,RM,RW,NP,2,2,3,2
14888,RB,RB,NP,NP,3,2,2,2
14889,ST,ST,NP,NP,3,2,3,1
14890,GK,GK,NP,NP,2,1,2,2
14891,CAM,CDM,CM,NP,3,2,2,2
14892,CB,CB,NP,NP,3,2,2,2
14893,RWB,RB,NP,NP,3,2,2,2
14894,GK,GK,NP,NP,3,1,2,2
14895,CAM,CAM,CF,NP,3,2,2,2
14896,GK,GK,NP,NP,3,1,2,2
14897,CB,CB,NP,NP,3,2,1,3
14898,CAM,CAM,CM,NP,3,2,3,2
14899,CB,CDM,NP,NP,2,2,2,2
14900,CM,CM,CDM,NP,3,2,2,2
14901,CAM,CAM,NP,NP,3,2,2,2
14902,RB,RB,NP,NP,2,2,2,2
14903,ST,ST,NP,NP,3,2,2,2
14904,RM,CAM,CM,NP,3,2,2,2
14905,LM,CM,LM,NP,3,3,2,2
14906,LWB,LWB,LB,NP,2,2,2,2
14907,CAM,LM,NP,NP,3,2,2,2
14908,LB,LB,NP,NP,3,2,2,2
14909,CAM,CAM,LW,RW,3,2,3,2
14910,CB,CB,RB,NP,3,2,2,2
14911,ST,ST,NP,NP,3,2,2,1
14912,CAM,RW,ST,LW,3,2,3,2
14913,ST,ST,RM,NP,3,2,2,2
14914,LM,RM,LM,ST,3,2,2,2
14915,CB,CB,CDM,NP,3,2,2,2
14916,GK,GK,NP,NP,1,1,2,2
14917,CAM,CM,NP,NP,3,2,2,2
14918,CDM,CM,CDM,RB,3,2,2,2
14919,CAM,CM,CDM,NP,3,2,2,2
14920,CAM,RM,CAM,NP,2,3,2,2
14921,RB,RB,NP,NP,3,2,2,2
14922,ST,LW,ST,NP,3,3,2,2
14923,CB,CB,NP,NP,3,2,1,3
14924,CAM,CAM,CM,NP,4,3,2,2
14925,ST,ST,NP,NP,2,2,3,2
14926,RB,RB,NP,NP,3,2,2,2
14927,CAM,CM,CAM,NP,3,2,2,2
14928,ST,ST,NP,NP,3,2,2,2
14929,ST,LM,NP,NP,3,3,3,2
14930,ST,ST,NP,NP,3,2,2,2
14931,CB,CB,NP,NP,3,2,2,2
14932,CM,CM,NP,NP,3,2,2,2
14933,CAM,CM,CAM,NP,3,2,3,2
14934,CB,CB,NP,NP,3,2,2,2
14935,RM,RM,RB,LB,3,2,2,3
14936,GK,GK,NP,NP,2,1,2,2
14937,LWB,LWB,NP,NP,3,2,2,2
14938,RM,LM,NP,NP,2,2,2,1
14939,ST,ST,NP,NP,3,2,2,2
14940,RB,RB,RWB,NP,2,2,3,2
14941,RM,RM,NP,NP,3,3,2,2
14942,CDM,CM,CDM,NP,3,2,2,2
14943,CB,CB,NP,NP,3,2,1,3
14944,CB,CDM,CB,NP,3,2,1,3
14945,ST,ST,CF,NP,3,2,2,2
14946,CB,CB,NP,NP,3,2,2,2
14947,CB,CB,NP,NP,3,2,2,3
14948,RM,RW,CAM,NP,3,3,2,2
14949,RM,LW,NP,NP,3,3,2,2
14950,LM,LM,RM,NP,3,2,2,2
14951,RW,RM,LM,NP,3,3,3,2
14952,ST,ST,NP,NP,3,3,3,2
14953,LM,LM,RM,NP,3,2,3,1
14954,CB,CB,NP,NP,3,2,2,2
14955,CAM,CM,NP,NP,3,2,2,2
14956,CM,CM,CDM,NP,3,2,2,2
14957,CDM,CB,CM,NP,4,2,3,2
14958,GK,GK,NP,NP,2,1,2,2
14959,CB,CB,NP,NP,2,2,1,3
14960,CB,CB,NP,NP,3,2,2,3
14961,ST,ST,NP,NP,3,2,2,2
14962,RM,CAM,LM,NP,3,3,3,2
14963,CB,CB,NP,NP,3,2,1,2
14964,GK,GK,NP,NP,2,1,2,2
14965,ST,ST,NP,NP,3,2,2,2
14966,ST,ST,NP,NP,3,2,2,2
14967,CAM,CAM,CM,NP,3,3,2,2
14968,ST,CF,RM,ST,3,2,2,1
14969,CM,CM,NP,NP,3,2,2,2
14970,CAM,RM,NP,NP,2,2,2,2
14971,ST,ST,NP,NP,3,3,2,2
14972,RB,RB,CB,NP,2,3,2,2
14973,ST,ST,NP,NP,3,2,3,2
14974,GK,GK,NP,NP,3,1,2,2
14975,GK,GK,NP,NP,2,1,2,2
14976,LM,CM,NP,NP,3,3,3,2
14977,RM,RM,ST,LM,2,2,3,2
14978,GK,GK,NP,NP,3,1,2,2
14979,GK,GK,NP,NP,2,1,2,2
14980,GK,GK,NP,NP,1,1,2,2
14981,LB,LB,NP,NP,3,2,3,3
14982,ST,ST,CF,RW,3,3,3,2
14983,GK,GK,NP,NP,2,1,2,2
14984,LWB,LWB,LM,RWB,3,3,2,2
14985,CAM,CM,CAM,NP,3,3,3,2
14986,ST,ST,NP,NP,3,2,2,2
14987,CB,CB,NP,NP,2,2,1,2
14988,CDM,CM,CDM,NP,3,2,2,3
14989,CB,CB,NP,NP,3,2,2,2
14990,RW,RM,LM,NP,3,3,3,2
14991,GK,GK,NP,NP,2,1,2,2
14992,GK,GK,NP,NP,3,1,2,2
14993,LM,LM,CAM,NP,3,3,2,2
14994,RB,RB,NP,NP,3,2,2,2
14995,RB,CM,CAM,CDM,3,2,2,2
14996,RM,CAM,RB,NP,4,2,2,2
14997,ST,ST,NP,NP,2,2,2,2
14998,ST,ST,NP,NP,4,2,3,2
14999,CM,CM,CAM,CDM,4,3,2,2
15000,CB,CB,CDM,NP,3,2,2,2
15001,CAM,LW,NP,NP,3,2,2,2
15002,CB,CB,NP,NP,3,2,2,3
15003,CAM,RM,LM,NP,5,3,2,2
15004,RM,RM,RW,LW,4,2,2,2
15005,CM,CM,NP,NP,2,3,2,2
15006,LB,LB,NP,NP,2,2,2,2
15007,ST,ST,NP,NP,3,2,2,2
15008,LM,LM,LB,NP,3,2,2,2
15009,CDM,CDM,CM,NP,3,2,2,3
15010,ST,ST,NP,NP,3,2,2,2
15011,ST,ST,CAM,NP,3,2,2,1
15012,CB,CB,NP,NP,2,2,1,2
15013,GK,GK,NP,NP,3,1,2,2
15014,GK,GK,NP,NP,2,1,2,2
15015,LB,LB,LM,NP,2,2,3,2
15016,GK,GK,NP,NP,3,1,2,2
15017,CB,CB,NP,NP,2,2,2,3
15018,CAM,RM,LM,NP,3,2,2,2
15019,RB,RB,LB,NP,4,2,3,2
15020,RM,RM,RWB,NP,2,2,2,2
15021,CAM,LM,NP,NP,2,2,2,1
15022,CAM,CAM,NP,NP,3,3,2,2
15023,CAM,CAM,CDM,CM,3,2,2,2
15024,CB,RB,CB,LB,2,2,1,2
15025,CAM,CM,CAM,LW,3,3,2,2
15026,CB,CDM,CB,NP,3,2,2,2
15027,ST,ST,NP,NP,3,3,2,2
15028,CM,CM,CDM,NP,2,2,2,3
15029,GK,GK,NP,NP,2,1,2,2
15030,ST,ST,NP,NP,2,2,2,2
15031,CAM,CM,NP,NP,3,3,3,3
15032,RM,CAM,RM,NP,4,3,2,2
15033,RM,LM,RM,NP,3,2,2,2
15034,LM,RW,CAM,LW,3,2,2,2
15035,CB,CB,NP,NP,3,2,2,2
15036,RB,RB,RWB,NP,2,2,3,3
15037,CM,CDM,CM,NP,3,2,2,2
15038,CDM,CDM,CM,NP,3,2,2,2
15039,ST,ST,NP,NP,4,3,2,2
15040,CAM,RW,ST,NP,2,2,2,2
15041,CAM,CAM,CM,RM,3,3,2,2
15042,ST,RW,LW,NP,3,2,2,2
15043,ST,CAM,CF,LM,4,3,3,2
15044,RM,RM,LM,NP,3,3,3,2
15045,CAM,CAM,LM,NP,3,2,2,1
15046,LWB,LB,CDM,NP,3,2,2,2
15047,CAM,CM,NP,NP,4,2,2,2
15048,RB,RB,NP,NP,3,2,2,2
15049,CDM,CDM,CM,NP,3,2,2,3
15050,CM,CDM,CM,NP,2,2,2,2
15051,CM,CDM,NP,NP,2,2,2,2
15052,ST,ST,NP,NP,3,2,2,1
15053,ST,RB,ST,CB,2,2,3,2
15054,ST,RM,LM,ST,4,2,3,2
15055,CAM,CAM,NP,NP,3,2,2,2
15056,ST,ST,RM,NP,2,2,3,2
15057,CB,CB,NP,NP,3,2,2,2
15058,CB,CB,NP,NP,3,2,2,2
15059,CDM,CM,NP,NP,3,2,2,3
15060,CM,CM,NP,NP,3,2,2,2
15061,CB,CB,CDM,NP,3,2,2,3
15062,CAM,CAM,LM,NP,3,3,2,2
15063,CB,CDM,CM,NP,3,2,2,3
15064,CB,LB,NP,NP,3,2,3,2
15065,CAM,LW,CF,NP,3,2,2,2
15066,GK,GK,NP,NP,2,1,2,2
15067,CAM,CM,NP,NP,3,3,3,2
15068,RB,RB,CB,NP,2,2,2,2
15069,ST,ST,NP,NP,3,2,2,2
15070,GK,GK,NP,NP,3,1,2,2
15071,LB,LB,NP,NP,3,2,3,2
15072,ST,ST,NP,NP,3,2,2,2
15073,RB,RB,LB,NP,2,2,1,2
15074,CAM,CAM,NP,NP,3,2,2,2
15075,GK,GK,NP,NP,2,1,2,2
15076,CAM,CM,NP,NP,3,3,2,2
15077,CM,CM,NP,NP,3,2,2,2
15078,CAM,ST,CAM,NP,2,2,2,2
15079,RB,RB,LB,CDM,5,2,2,2
15080,RM,RB,LB,RM,4,2,3,2
15081,GK,GK,NP,NP,2,1,2,2
15082,ST,ST,NP,NP,2,2,3,3
15083,CAM,CAM,CM,NP,3,2,2,2
15084,CB,CB,NP,NP,4,2,1,3
15085,LB,LB,LM,NP,3,2,2,3
15086,RM,ST,NP,NP,1,2,3,2
15087,GK,GK,NP,NP,2,1,2,2
15088,LM,LM,ST,NP,3,2,2,2
15089,GK,GK,NP,NP,3,1,2,2
15090,ST,ST,CAM,NP,3,2,3,2
15091,GK,GK,NP,NP,3,1,2,2
15092,ST,ST,NP,NP,2,2,2,1
15093,RM,LW,RW,NP,2,3,3,2
15094,LB,LB,CB,LWB,3,2,2,3
15095,RM,RM,LM,NP,3,2,3,2
15096,CB,CB,NP,NP,3,2,2,2
15097,CB,CB,NP,NP,3,2,1,2
15098,CB,CB,NP,NP,2,2,1,3
15099,GK,GK,NP,NP,2,1,2,2
15100,GK,GK,NP,NP,2,1,2,2
15101,GK,GK,NP,NP,3,1,2,2
15102,RM,CAM,LM,NP,4,3,3,2
15103,CDM,CM,CDM,NP,3,2,2,3
15104,GK,GK,NP,NP,3,1,2,2
15105,LM,LM,RM,NP,3,3,2,2
15106,CDM,CDM,CM,NP,3,2,2,3
15107,GK,GK,NP,NP,4,1,2,2
15108,CAM,CM,NP,NP,3,2,3,2
15109,RWB,RB,CB,NP,3,2,3,2
15110,CAM,ST,LW,NP,3,2,2,2
15111,ST,ST,NP,NP,3,3,2,2
15112,CB,CB,NP,NP,3,2,1,3
15113,ST,ST,NP,NP,3,2,2,2
15114,ST,ST,NP,NP,4,3,2,2
15115,CB,CB,NP,NP,3,2,2,2
15116,CB,CB,NP,NP,2,2,1,3
15117,GK,GK,NP,NP,3,1,2,2
15118,GK,GK,NP,NP,3,1,2,2
15119,LW,LW,NP,NP,4,2,2,2
15120,CAM,CAM,RM,ST,3,3,2,2
15121,ST,ST,RW,NP,3,2,2,1
15122,CB,CB,NP,NP,3,2,2,2
15123,LW,LW,RW,NP,3,3,3,1
15124,GK,GK,NP,NP,2,1,2,2
15125,LWB,LB,NP,NP,2,2,2,2
15126,CB,CB,NP,NP,3,2,2,2
15127,LB,LB,NP,NP,3,2,2,2
15128,CB,CB,NP,NP,2,2,3,2
15129,RM,CM,NP,NP,2,2,2,2
15130,RB,RB,NP,NP,3,3,3,2
15131,LM,ST,RW,NP,2,3,2,1
15132,CAM,CM,NP,NP,3,2,2,2
15133,ST,ST,NP,NP,3,2,3,1
15134,ST,ST,CAM,NP,4,3,2,2
15135,ST,ST,NP,NP,3,3,2,2
15136,GK,GK,NP,NP,2,1,2,2
15137,CB,RB,CDM,NP,2,2,1,3
15138,RWB,RWB,NP,NP,3,2,3,2
15139,CAM,CF,CAM,NP,3,2,2,2
15140,ST,ST,NP,NP,3,3,2,2
15141,ST,ST,NP,NP,3,2,3,2
15142,GK,GK,NP,NP,3,1,2,2
15143,CAM,CAM,NP,NP,4,2,2,2
15144,CB,CB,NP,NP,2,2,1,2
15145,ST,ST,CAM,NP,4,2,2,2
15146,RB,RB,CB,NP,2,2,2,2
15147,GK,GK,NP,NP,2,1,2,2
15148,CAM,CF,NP,NP,3,2,2,2
15149,RM,RM,CDM,NP,2,2,2,3
15150,ST,ST,NP,NP,3,2,2,1
15151,CB,CB,RB,NP,3,2,1,2
15152,ST,ST,NP,NP,4,2,3,2
15153,CB,CB,NP,NP,2,2,2,3
15154,GK,GK,NP,NP,2,1,2,2
15155,CDM,CDM,NP,NP,3,2,2,3
15156,CB,CB,NP,NP,2,2,2,2
15157,ST,CAM,NP,NP,3,2,3,1
15158,LM,LM,NP,NP,3,3,2,1
15159,RB,RB,NP,NP,4,2,2,2
15160,CB,CB,RB,NP,3,2,2,3
15161,CB,LB,NP,NP,3,2,2,3
15162,RB,RB,NP,NP,2,2,2,3
15163,CB,CB,NP,NP,3,2,1,2
15164,ST,ST,RM,NP,3,2,2,2
15165,GK,GK,NP,NP,2,1,2,2
15166,RM,LM,LW,RM,3,2,2,2
15167,CB,CB,NP,NP,4,2,2,2
15168,CAM,CAM,NP,NP,3,3,2,2
15169,RM,ST,CF,NP,3,3,3,2
15170,CAM,CAM,NP,NP,3,2,3,1
15171,RM,RM,RB,NP,3,2,2,2
15172,LW,LW,NP,NP,3,3,2,2
15173,RB,RB,NP,NP,3,2,2,2
15174,ST,ST,NP,NP,3,3,2,1
15175,RM,CAM,ST,NP,3,3,3,3
15176,RWB,RB,RM,NP,3,2,2,2
15177,ST,ST,NP,NP,3,2,2,2
15178,CAM,CAM,LM,NP,2,2,3,2
15179,CB,CB,NP,NP,3,2,2,2
15180,CDM,CDM,NP,NP,3,2,3,3
15181,ST,ST,NP,NP,3,3,2,2
15182,GK,GK,NP,NP,2,1,2,2
15183,ST,ST,RM,NP,3,2,2,2
15184,CB,CB,CM,CDM,3,2,2,2
15185,ST,ST,RW,NP,2,3,3,2
15186,RB,RB,NP,NP,3,2,2,2
15187,ST,RW,RB,LW,3,2,3,2
15188,RB,RB,NP,NP,2,2,1,3
15189,ST,ST,NP,NP,4,2,2,2
15190,GK,GK,NP,NP,1,1,2,2
15191,GK,GK,NP,NP,3,1,2,2
15192,CB,CB,NP,NP,3,2,2,2
15193,CB,CB,RB,NP,3,2,2,2
15194,LM,LM,RM,NP,3,3,2,2
15195,ST,RM,RB,NP,3,3,2,2
15196,GK,GK,NP,NP,3,1,2,2
15197,RWB,CM,RM,NP,3,2,2,2
15198,CAM,CAM,CM,NP,2,2,2,2
15199,CB,CB,RB,NP,3,2,1,3
15200,CM,CM,NP,NP,3,3,2,2
15201,GK,GK,NP,NP,2,1,2,2
15202,GK,GK,NP,NP,2,1,2,2
15203,RB,RB,NP,NP,2,2,1,2
15204,GK,GK,NP,NP,2,1,2,2
15205,CAM,ST,NP,NP,3,2,3,2
15206,CAM,CDM,CM,NP,4,2,3,2
15207,RWB,RB,LB,NP,4,2,1,2
15208,ST,ST,LW,NP,3,3,2,1
15209,CAM,CAM,CM,RM,5,2,2,2
15210,ST,ST,CF,NP,3,2,3,2
15211,RM,RM,RB,NP,3,2,3,2
15212,CAM,ST,NP,NP,3,3,2,2
15213,GK,GK,NP,NP,2,1,2,2
15214,ST,RW,ST,NP,4,2,3,3
15215,CDM,CM,CDM,CB,3,2,2,2
15216,CB,CB,RB,NP,3,2,1,2
15217,CDM,CDM,CM,NP,3,2,2,2
15218,CB,CB,CDM,NP,3,2,2,2
15219,CAM,CAM,NP,NP,3,2,3,2
15220,GK,GK,NP,NP,2,1,2,2
15221,CB,CB,NP,NP,2,2,2,2
15222,RM,RM,LM,NP,2,3,2,1
15223,CAM,CM,CDM,NP,3,3,2,2
15224,RM,RM,CM,RB,3,2,3,3
15225,CB,LB,CB,NP,3,2,2,2
15226,LM,RM,CM,NP,3,3,2,2
15227,LWB,LB,LM,NP,3,2,2,2
15228,ST,LM,ST,NP,3,3,2,2
15229,CAM,CM,LM,NP,3,3,2,2
15230,LM,CDM,LB,NP,3,3,2,2
15231,CDM,CDM,LB,NP,3,3,2,2
15232,GK,GK,NP,NP,2,1,2,2
15233,CDM,CDM,CM,NP,3,3,2,2
15234,CB,CB,CDM,NP,4,2,2,2
15235,ST,ST,LW,NP,3,2,3,2
15236,CB,CB,NP,NP,3,2,2,2
15237,CB,CB,NP,NP,2,2,2,2
15238,CB,CB,NP,NP,3,2,2,2
15239,CDM,CM,CDM,NP,3,3,3,3
15240,ST,LM,RM,NP,3,2,2,2
15241,CB,CB,NP,NP,2,2,2,2
15242,GK,GK,NP,NP,2,1,2,2
15243,CB,CB,NP,NP,3,2,1,3
15244,ST,LW,NP,NP,2,2,3,1
15245,LM,RM,RB,LM,5,3,2,2
15246,LWB,LWB,LB,NP,3,3,3,3
15247,RB,RB,NP,NP,2,2,2,2
15248,CB,CB,NP,NP,3,2,2,2
15249,GK,GK,NP,NP,3,1,2,2
15250,ST,ST,NP,NP,3,3,3,2
15251,LB,LB,NP,NP,2,2,2,2
15252,CAM,CM,CDM,CAM,5,3,2,2
15253,CDM,CDM,CM,NP,3,2,2,2
15254,RM,ST,RW,NP,3,2,3,2
15255,CM,CM,NP,NP,3,2,2,2
15256,ST,ST,NP,NP,3,3,2,2
15257,CAM,CAM,CM,LM,3,2,2,2
15258,ST,ST,NP,NP,4,2,2,2
15259,LM,LW,LM,NP,4,3,2,2
15260,GK,GK,NP,NP,3,1,2,2
15261,RM,CAM,RM,NP,3,2,3,2
15262,CB,CB,NP,NP,3,2,2,2
15263,CB,CB,RB,NP,2,2,2,3
15264,RM,RM,LM,NP,3,2,2,2
15265,RM,RM,NP,NP,3,2,2,2
15266,CB,CB,LB,NP,3,2,2,2
15267,RW,RW,LW,NP,3,2,3,2
15268,ST,ST,NP,NP,3,2,2,2
15269,CB,CB,NP,NP,4,2,2,2
15270,ST,ST,NP,NP,3,2,3,2
15271,LW,LW,NP,NP,3,3,2,1
15272,CB,CB,CDM,NP,2,2,2,2
15273,CDM,CDM,NP,NP,3,2,1,3
15274,RM,RM,RWB,NP,3,4,2,2
15275,GK,GK,NP,NP,2,1,2,2
15276,RB,RB,RWB,NP,3,2,3,2
15277,ST,ST,NP,NP,2,2,2,2
15278,LWB,LB,LM,CDM,2,2,3,3
15279,CB,CB,NP,NP,3,2,2,2
15280,RB,RB,CM,NP,3,2,2,3
15281,CM,CM,NP,NP,3,2,2,2
15282,CAM,CM,NP,NP,3,2,2,2
15283,CB,CB,NP,NP,2,2,2,2
15284,LM,CAM,LM,RM,4,3,2,2
15285,CDM,CM,LM,NP,3,2,2,2
15286,CB,CB,NP,NP,3,2,2,2
15287,RB,RB,LB,NP,3,2,2,1
15288,CAM,LM,RM,NP,3,3,2,2
15289,ST,ST,NP,NP,3,2,2,2
15290,CB,CB,LB,NP,3,2,2,2
15291,CDM,CDM,CM,NP,3,2,2,3
15292,CB,CB,NP,NP,3,2,2,3
15293,ST,ST,NP,NP,4,3,3,2
15294,CB,CB,CDM,LB,3,2,3,3
15295,CDM,CDM,CB,NP,3,2,2,2
15296,CM,CM,NP,NP,4,2,2,2
15297,RM,RM,ST,NP,3,2,3,2
15298,CB,CB,NP,NP,3,2,2,2
15299,LB,LB,CB,NP,3,3,2,2
15300,CM,CM,CDM,NP,3,2,2,2
15301,RM,RM,LM,NP,2,2,3,1
15302,LB,LB,NP,NP,2,2,2,3
15303,RB,RB,NP,NP,2,2,3,2
15304,ST,LM,ST,NP,3,2,2,1
15305,CB,CB,NP,NP,2,2,1,3
15306,CAM,CM,NP,NP,4,2,3,2
15307,CAM,CM,NP,NP,3,2,3,2
15308,CAM,CAM,CM,NP,3,2,2,2
15309,CB,CB,CDM,NP,2,2,1,2
15310,RB,RB,NP,NP,2,2,3,2
15311,ST,ST,RW,NP,3,2,3,2
15312,RM,CDM,CM,NP,3,2,2,2
15313,CAM,CAM,LM,RM,4,2,2,2
15314,ST,ST,NP,NP,3,2,2,2
15315,ST,ST,NP,NP,3,2,2,2
15316,LW,LW,NP,NP,3,2,3,2
15317,GK,GK,NP,NP,2,1,2,2
15318,CAM,CM,CAM,NP,3,2,2,2
15319,CB,CB,NP,NP,2,2,2,2
15320,CAM,CAM,CDM,NP,3,2,2,2
15321,LWB,LB,NP,NP,2,2,3,2
15322,RWB,RWB,RB,NP,3,2,3,2
15323,RM,CF,RM,NP,3,3,3,3
15324,ST,ST,NP,NP,3,2,2,2
15325,CB,CB,CDM,NP,2,2,1,2
15326,GK,GK,NP,NP,3,1,2,2
15327,CB,CB,NP,NP,3,2,1,2
15328,RM,LM,CM,NP,3,4,3,2
15329,CDM,CDM,NP,NP,2,2,2,2
15330,RM,RM,NP,NP,3,3,3,2
15331,RB,RB,NP,NP,3,2,2,2
15332,CB,LB,CB,NP,4,2,2,2
15333,CB,CB,CDM,NP,3,2,2,2
15334,CB,CB,RB,LB,3,2,2,2
15335,CAM,RM,NP,NP,3,3,2,2
15336,LWB,LB,CB,NP,3,3,2,2
15337,CM,CM,CAM,CDM,3,2,2,2
15338,CB,CDM,CM,NP,3,2,2,2
15339,LB,LB,NP,NP,3,2,3,2
15340,LM,LM,RM,LW,3,2,2,2
15341,CB,CB,RB,NP,3,2,2,3
15342,RWB,RWB,NP,NP,3,3,3,2
15343,LWB,LB,CDM,NP,3,2,3,3
15344,ST,ST,NP,NP,3,2,2,1
15345,RWB,RWB,RB,RM,3,2,2,2
15346,ST,ST,NP,NP,3,2,2,2
15347,GK,GK,NP,NP,3,1,2,2
15348,CB,CB,NP,NP,2,2,1,1
15349,CDM,CDM,NP,NP,2,2,2,2
15350,ST,ST,LM,NP,3,2,3,2
15351,ST,ST,NP,NP,3,2,2,2
15352,ST,ST,NP,NP,3,2,2,1
15353,GK,GK,NP,NP,3,1,2,2
15354,ST,ST,CF,NP,3,4,3,2
15355,GK,GK,NP,NP,3,1,2,2
15356,CAM,CM,NP,NP,3,2,2,2
15357,CB,CB,NP,NP,3,2,2,2
15358,ST,ST,NP,NP,3,2,3,2
15359,LB,LB,CB,NP,2,2,2,2
15360,CB,CB,NP,NP,3,2,2,3
15361,RB,RB,RM,NP,3,2,2,2
15362,RW,RW,LW,NP,3,3,2,2
15363,RM,RW,LW,NP,3,2,2,2
15364,CAM,CAM,CM,NP,3,3,2,2
15365,CAM,CAM,CF,NP,3,3,3,2
15366,ST,ST,NP,NP,2,2,3,2
15367,CB,CM,RM,LM,3,2,2,2
15368,CAM,CDM,CM,NP,3,3,3,2
15369,CB,CB,NP,NP,3,2,2,2
15370,RM,RW,NP,NP,3,2,2,2
15371,GK,GK,NP,NP,2,1,2,2
15372,LWB,LWB,LB,NP,2,2,3,2
15373,LB,CB,LB,NP,2,2,2,3
15374,ST,ST,LW,NP,3,2,3,2
15375,CAM,CM,CAM,NP,4,3,2,2
15376,ST,ST,NP,NP,3,2,3,2
15377,CAM,RM,NP,NP,3,3,2,2
15378,RWB,RB,NP,NP,2,2,2,2
15379,ST,ST,NP,NP,3,2,2,1
15380,LM,RW,LW,NP,4,3,2,2
15381,GK,GK,NP,NP,2,1,2,2
15382,CM,CDM,CM,NP,3,2,2,2
15383,CB,RB,NP,NP,2,2,1,2
15384,GK,GK,NP,NP,3,1,2,2
15385,CDM,CDM,NP,NP,3,2,2,2
15386,LB,LB,LM,NP,3,2,2,2
15387,LB,LB,NP,NP,2,2,2,2
15388,LB,LB,CB,NP,3,2,2,2
15389,RB,RB,CB,LB,3,2,2,2
15390,GK,GK,NP,NP,2,1,2,2
